Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
44,2026-07-17 21:42:36,gpt-5.4-mini,3119,0.0023392499999999997,173,0.0007785,3292,0.00311775
45,2026-07-17 21:42:47,gpt-5.4-mini,8587,0.00644025,155,0.0006975,8742,0.00713775
46,2026-07-17 21:42:50,gpt-5.4-mini,2766,0.0020745,61,0.0002745,2827,0.002349
47,2026-07-17 21:42:51,gpt-5.4-mini,2789,0.00209175,53,0.0002385,2842,0.00233025
48,2026-07-17 21:42:52,gpt-5.4-mini,2765,0.00207375,63,0.0002835,2828,0.00235725
49,2026-07-17 21:42:54,gpt-5.4-mini,2775,0.00208125,57,0.0002565,2832,0.0023377500000000004
50,2026-07-17 21:42:55,gpt-5.4-mini,2765,0.00207375,69,0.0003105,2834,0.00238425
51,2026-07-17 21:42:57,gpt-5.4-mini,2770,0.0020775,71,0.0003195,2841,0.002397
52,2026-07-17 21:42:59,gpt-5.4-mini,2761,0.00207075,68,0.000306,2829,0.00237675
53,2026-07-17 21:43:01,gpt-5.4-mini,2784,0.002088,80,0.00036,2864,0.002448
54,2026-07-17 21:43:03,gpt-5.4-mini,2771,0.0020782500000000002,91,0.00040950000000000003,2862,0.0024877500000000004
55,2026-07-17 21:43:04,gpt-5.4-mini,2769,0.00207675,63,0.0002835,2832,0.00236025
56,2026-07-17 21:43:06,gpt-5.4-mini,2772,0.002079,88,0.000396,2860,0.002475
57,2026-07-17 21:43:08,gpt-5.4-mini,2774,0.0020805,87,0.00039150000000000003,2861,0.002472
58,2026-07-17 21:43:09,gpt-5.4-mini,2781,0.00208575,83,0.00037349999999999997,2864,0.00245925
59,2026-07-17 21:43:50,gpt-5.4-mini,56591,0.04244325,2221,0.0099945,58812,0.052437750000000005
60,2026-07-17 22:51:21,gpt-5.4-mini,10674,0.008005499999999999,237,0.0010665,10911,0.009071999999999998
61,2026-07-17 22:51:31,gpt-5.4-mini,8486,0.0063645,154,0.000693,8640,0.0070575
62,2026-07-17 22:51:32,gpt-5.4-mini,3234,0.0024254999999999997,75,0.00033749999999999996,3309,0.002763
63,2026-07-17 22:51:34,gpt-5.4-mini,3257,0.00244275,65,0.00029249999999999995,3322,0.00273525
64,2026-07-17 22:51:35,gpt-5.4-mini,3233,0.0024247500000000003,47,0.0002115,3280,0.00263625
65,2026-07-17 22:51:36,gpt-5.4-mini,3243,0.00243225,49,0.0002205,3292,0.0026527499999999997
66,2026-07-17 22:51:37,gpt-5.4-mini,3233,0.0024247500000000003,67,0.0003015,3300,0.0027262500000000004
67,2026-07-17 22:51:39,gpt-5.4-mini,3238,0.0024285,91,0.00040950000000000003,3329,0.0028380000000000002
68,2026-07-17 22:51:40,gpt-5.4-mini,3229,0.0024217500000000003,66,0.000297,3295,0.0027187500000000002
69,2026-07-17 22:51:42,gpt-5.4-mini,3252,0.002439,68,0.000306,3320,0.002745
70,2026-07-17 22:51:43,gpt-5.4-mini,3239,0.00242925,79,0.00035549999999999997,3318,0.00278475
71,2026-07-17 22:51:45,gpt-5.4-mini,3237,0.00242775,71,0.0003195,3308,0.0027472499999999997
72,2026-07-17 22:51:46,gpt-5.4-mini,3240,0.00243,70,0.00031499999999999996,3310,0.002745
73,2026-07-17 22:51:49,gpt-5.4-mini,3242,0.0024315,76,0.000342,3318,0.0027735
74,2026-07-17 22:51:51,gpt-5.4-mini,3249,0.00243675,79,0.00035549999999999997,3328,0.00279225
75,2026-07-17 22:53:17,gpt-5.4-mini,34354,0.025765500000000004,2191,0.009859499999999998,36545,0.035625000000000004
76,2026-07-17 22:53:49,gpt-5.4-mini,3082,0.0023115,188,0.000846,3270,0.0031575
77,2026-07-17 22:53:59,gpt-5.4-mini,7395,0.00554625,161,0.0007245000000000001,7556,0.00627075
78,2026-07-17 22:54:01,gpt-5.4-mini,2729,0.00204675,83,0.00037349999999999997,2812,0.00242025
79,2026-07-17 22:54:02,gpt-5.4-mini,2752,0.002064,72,0.000324,2824,0.002388
80,2026-07-17 22:54:03,gpt-5.4-mini,2728,0.002046,58,0.000261,2786,0.002307
81,2026-07-17 22:54:05,gpt-5.4-mini,2738,0.0020534999999999998,95,0.00042750000000000004,2833,0.0024809999999999997
82,2026-07-17 22:54:07,gpt-5.4-mini,2728,0.002046,71,0.0003195,2799,0.0023655
83,2026-07-17 22:54:08,gpt-5.4-mini,2733,0.0020497500000000004,92,0.000414,2825,0.0024637500000000002
84,2026-07-17 22:54:10,gpt-5.4-mini,2724,0.0020429999999999997,62,0.000279,2786,0.002322
85,2026-07-17 22:54:11,gpt-5.4-mini,2747,0.00206025,78,0.00035099999999999997,2825,0.00241125
86,2026-07-17 22:54:12,gpt-5.4-mini,2734,0.0020505,75,0.00033749999999999996,2809,0.002388
87,2026-07-17 22:54:13,gpt-5.4-mini,2732,0.002049,71,0.0003195,2803,0.0023685
88,2026-07-17 22:54:15,gpt-5.4-mini,2735,0.00205125,64,0.000288,2799,0.00233925
89,2026-07-17 22:54:17,gpt-5.4-mini,2737,0.00205275,73,0.0003285,2810,0.0023812499999999997
90,2026-07-17 22:54:22,gpt-5.4-mini,2744,0.002058,61,0.0002745,2805,0.0023325
91,2026-07-17 22:54:32,gpt-5.4-mini,8343,0.00625725,1264,0.0056879999999999995,9607,0.01194525
SUMMARIZED,-,-,585183,0.43888724999999984,22801,0.10260449999999997,607984,0.5414917499999998
