Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
30,2026-07-18 19:19:29,gpt-5-nano,7337,0.00036685,6448,0.0025792000000000002,13785,0.0029460500000000004
31,2026-07-18 19:20:31,gpt-5-nano,23404,0.0011702000000000001,7019,0.0028076000000000004,30423,0.0039778
32,2026-07-18 19:20:51,gpt-5-nano,2464,0.0001232,3633,0.0014532,6097,0.0015764
33,2026-07-18 19:21:19,gpt-5-nano,9360,0.00046800000000000005,3141,0.0012564000000000002,12501,0.0017244000000000003
34,2026-07-18 19:21:35,gpt-5-nano,2460,0.000123,2799,0.0011196,5259,0.0012426
35,2026-07-18 19:21:49,gpt-5-nano,2469,0.00012345,2209,0.0008836,4678,0.00100705
36,2026-07-18 19:21:56,gpt-5-nano,2459,0.00012295,1092,0.00043680000000000005,3551,0.00055975
37,2026-07-18 19:22:14,gpt-5-nano,2458,0.0001229,2352,0.0009408,4810,0.0010636999999999999
38,2026-07-18 19:22:46,gpt-5-nano,10500,0.0005250000000000001,3939,0.0015756,14439,0.0021006
39,2026-07-18 19:22:56,gpt-5-nano,2459,0.00012295,1287,0.0005148,3746,0.0006377500000000001
40,2026-07-18 19:23:09,gpt-5-nano,2463,0.00012315,1811,0.0007244,4274,0.0008475500000000001
41,2026-07-18 19:23:23,gpt-5-nano,2469,0.00012345,2090,0.0008359999999999999,4559,0.0009594499999999999
42,2026-07-18 19:24:29,gpt-5-nano,12343,0.00061715,9526,0.0038104000000000002,21869,0.004427550000000001
43,2026-07-18 19:24:48,gpt-5-nano,770,3.85e-05,1734,0.0006936,2504,0.0007321000000000001
44,2026-07-18 19:24:57,gpt-5-nano,1145,5.725e-05,1264,0.0005056,2409,0.00056285
45,2026-07-18 19:25:18,gpt-5-nano,3767,0.00018835,1779,0.0007116000000000001,5546,0.0008999500000000001
46,2026-07-18 19:25:38,gpt-5-nano,4302,0.00021510000000000002,1472,0.0005888,5774,0.0008039
47,2026-07-18 19:25:49,gpt-5-nano,820,4.1e-05,1590,0.0006360000000000001,2410,0.0006770000000000001
48,2026-07-18 19:25:56,gpt-5-nano,829,4.1450000000000005e-05,1043,0.00041720000000000006,1872,0.00045865000000000006
49,2026-07-18 19:26:03,gpt-5-nano,819,4.095e-05,1322,0.0005288000000000001,2141,0.00056975
50,2026-07-18 19:26:14,gpt-5-nano,818,4.0900000000000005e-05,1630,0.000652,2448,0.0006929
51,2026-07-18 19:26:22,gpt-5-nano,830,4.1500000000000006e-05,1290,0.000516,2120,0.0005574999999999999
52,2026-07-18 19:26:29,gpt-5-nano,819,4.095e-05,1074,0.00042960000000000003,1893,0.00047055
53,2026-07-18 19:26:36,gpt-5-nano,823,4.115e-05,1265,0.000506,2088,0.00054715
54,2026-07-18 19:26:42,gpt-5-nano,829,4.1450000000000005e-05,832,0.0003328,1661,0.00037425
55,2026-07-18 19:28:15,gpt-5-nano,20666,0.0010333,13297,0.0053188,33963,0.0063521
56,2026-07-18 19:28:39,gpt-5-nano,2793,0.00013965,3110,0.001244,5903,0.0013836500000000002
57,2026-07-18 19:28:50,gpt-5-nano,2472,0.0001236,1903,0.0007612000000000001,4375,0.0008848
58,2026-07-18 19:29:01,gpt-5-nano,2473,0.00012365,1846,0.0007384000000000001,4319,0.0008620500000000001
59,2026-07-18 19:29:13,gpt-5-nano,2468,0.00012340000000000002,2258,0.0009032,4726,0.0010266000000000001
60,2026-07-18 19:29:21,gpt-5-nano,2477,0.00012385,1185,0.00047400000000000003,3662,0.00059785
61,2026-07-18 19:29:31,gpt-5-nano,2467,0.00012335000000000002,1499,0.0005996,3966,0.0007229500000000001
62,2026-07-18 19:29:46,gpt-5-nano,2466,0.0001233,2562,0.0010248,5028,0.0011481
63,2026-07-18 19:30:01,gpt-5-nano,2478,0.0001239,2303,0.0009212000000000001,4781,0.0010451
64,2026-07-18 19:30:13,gpt-5-nano,2467,0.00012335000000000002,1930,0.0007720000000000001,4397,0.0008953500000000002
65,2026-07-18 19:30:25,gpt-5-nano,2471,0.00012355000000000002,1917,0.0007668000000000001,4388,0.0008903500000000001
66,2026-07-18 19:30:35,gpt-5-nano,2477,0.00012385,1658,0.0006632000000000001,4135,0.0007870500000000001
67,2026-07-18 19:32:19,gpt-5-nano,21687,0.0010843500000000002,11653,0.0046612,33340,0.00574555
68,2026-07-18 19:33:15,gpt-5-nano,4193,0.00020965,9165,0.003666,13358,0.00387565
69,2026-07-18 19:33:53,gpt-5-nano,9972,0.0004986,4079,0.0016316000000000002,14051,0.0021302
70,2026-07-18 19:34:00,gpt-5-nano,3295,0.00016475000000000002,1250,0.0005,4545,0.00066475
71,2026-07-18 19:34:07,gpt-5-nano,3296,0.0001648,1011,0.0004044,4307,0.0005692
72,2026-07-18 19:34:15,gpt-5-nano,3291,0.00016455000000000002,1274,0.0005096,4565,0.0006741500000000001
73,2026-07-18 19:34:29,gpt-5-nano,3300,0.000165,2236,0.0008944000000000001,5536,0.0010594
74,2026-07-18 19:34:38,gpt-5-nano,3290,0.00016450000000000001,1508,0.0006032,4798,0.0007677000000000001
75,2026-07-18 19:34:47,gpt-5-nano,3289,0.00016445,1507,0.0006028000000000001,4796,0.0007672500000000001
76,2026-07-18 19:35:01,gpt-5-nano,3301,0.00016505000000000003,1927,0.0007708,5228,0.00093585
77,2026-07-18 19:35:10,gpt-5-nano,3290,0.00016450000000000001,1450,0.00058,4740,0.0007445
78,2026-07-18 19:35:22,gpt-5-nano,3294,0.00016470000000000002,2106,0.0008424,5400,0.0010071
79,2026-07-18 19:35:31,gpt-5-nano,3300,0.000165,1180,0.00047200000000000003,4480,0.000637
80,2026-07-18 19:36:44,gpt-5-nano,15795,0.0007897500000000001,9542,0.0038168000000000004,25337,0.004606550000000001
81,2026-07-18 19:37:44,gpt-5-nano,31520,0.0015760000000000001,8031,0.0032124000000000002,39551,0.0047884
82,2026-07-18 19:45:24,gpt-5-nano,3902,0.00019510000000000003,5594,0.0022376,9496,0.0024327000000000003
83,2026-07-18 19:45:37,gpt-5-nano,3581,0.00017905000000000002,1954,0.0007816,5535,0.0009606500000000001
84,2026-07-18 19:45:54,gpt-5-nano,3582,0.00017910000000000002,2671,0.0010684000000000002,6253,0.0012475000000000001
85,2026-07-18 19:46:13,gpt-5-nano,3577,0.00017885,2988,0.0011952000000000002,6565,0.0013740500000000001
86,2026-07-18 19:46:26,gpt-5-nano,3586,0.00017930000000000002,2284,0.0009136000000000001,5870,0.0010929000000000002
87,2026-07-18 19:46:36,gpt-5-nano,3576,0.0001788,1800,0.00072,5376,0.0008988000000000001
88,2026-07-18 19:46:51,gpt-5-nano,3575,0.00017875,1951,0.0007804000000000001,5526,0.0009591500000000001
89,2026-07-18 19:47:04,gpt-5-nano,3587,0.00017935,1760,0.0007040000000000001,5347,0.0008833500000000001
90,2026-07-18 19:47:18,gpt-5-nano,3576,0.0001788,2340,0.0009360000000000001,5916,0.0011148
91,2026-07-18 19:47:34,gpt-5-nano,3580,0.00017900000000000001,2579,0.0010316000000000001,6159,0.0012106
92,2026-07-18 19:47:55,gpt-5-nano,3586,0.00017930000000000002,3317,0.0013268000000000002,6903,0.0015061000000000002
93,2026-07-18 19:48:37,gpt-5-nano,961,4.805e-05,5033,0.0020132,5994,0.00206125
94,2026-07-18 19:48:55,gpt-5-nano,1516,7.58e-05,2605,0.0010420000000000002,4121,0.0011178000000000002
95,2026-07-18 19:49:07,gpt-5-nano,1511,7.555000000000001e-05,1868,0.0007472000000000001,3379,0.00082275
96,2026-07-18 19:49:16,gpt-5-nano,833,4.165e-05,1475,0.00059,2308,0.00063165
97,2026-07-18 19:49:23,gpt-5-nano,845,4.2250000000000004e-05,1189,0.0004756,2034,0.00051785
98,2026-07-18 19:49:32,gpt-5-nano,828,4.1400000000000003e-05,1561,0.0006244000000000001,2389,0.0006658000000000001
99,2026-07-18 19:49:40,gpt-5-nano,802,4.01e-05,1171,0.0004684,1973,0.0005085000000000001
100,2026-07-18 19:49:47,gpt-5-nano,831,4.155000000000001e-05,1176,0.0004704,2007,0.00051195
101,2026-07-18 19:49:57,gpt-5-nano,819,4.095e-05,1693,0.0006772000000000001,2512,0.0007181500000000001
102,2026-07-18 19:50:09,gpt-5-nano,819,4.095e-05,1969,0.0007876,2788,0.00082855
103,2026-07-18 19:50:34,gpt-5-nano,4145,0.00020725000000000002,2685,0.001074,6830,0.00128125
104,2026-07-18 19:50:58,gpt-5-nano,4896,0.00024480000000000004,2626,0.0010504,7522,0.0012952
105,2026-07-18 19:51:03,gpt-5-nano,835,4.1750000000000005e-05,746,0.00029840000000000004,1581,0.00034015000000000006
106,2026-07-18 19:51:12,gpt-5-nano,831,4.155000000000001e-05,1269,0.0005076,2100,0.00054915
107,2026-07-18 19:51:31,gpt-5-nano,4518,0.00022590000000000002,1699,0.0006796,6217,0.0009055000000000001
108,2026-07-18 19:51:38,gpt-5-nano,874,4.3700000000000005e-05,1224,0.0004896000000000001,2098,0.0005333000000000001
109,2026-07-18 19:52:01,gpt-5-nano,4518,0.00022590000000000002,2179,0.0008716,6697,0.0010975
110,2026-07-18 19:52:13,gpt-5-nano,824,4.12e-05,1991,0.0007964000000000001,2815,0.0008376000000000001
111,2026-07-18 19:52:21,gpt-5-nano,822,4.11e-05,1342,0.0005368,2164,0.0005779
112,2026-07-18 19:53:53,gpt-5-nano,14692,0.0007346000000000001,13890,0.005556,28582,0.0062906
113,2026-07-18 19:54:49,gpt-5-nano,4588,0.00022940000000000002,8647,0.0034588,13235,0.0036882
114,2026-07-18 19:55:35,gpt-5-nano,4117,0.00020585000000000002,7343,0.0029372,11460,0.00314305
115,2026-07-18 20:02:32,gpt-5-nano,4360,0.000218,7278,0.0029112,11638,0.0031292
116,2026-07-18 20:02:38,gpt-5-nano,3682,0.0001841,847,0.0003388,4529,0.0005229
117,2026-07-18 20:02:58,gpt-5-nano,3694,0.0001847,3302,0.0013208,6996,0.0015055
118,2026-07-18 20:03:19,gpt-5-nano,3677,0.00018385000000000002,3127,0.0012508,6804,0.00143465
119,2026-07-18 20:03:33,gpt-5-nano,3651,0.00018255000000000002,1892,0.0007568000000000001,5543,0.00093935
120,2026-07-18 20:03:55,gpt-5-nano,10376,0.0005188,2066,0.0008264000000000001,12442,0.0013452000000000002
121,2026-07-18 20:04:13,gpt-5-nano,3668,0.0001834,3010,0.0012040000000000002,6678,0.0013874000000000002
122,2026-07-18 20:04:41,gpt-5-nano,11920,0.0005960000000000001,3257,0.0013028,15177,0.0018988
123,2026-07-18 20:05:14,gpt-5-nano,12310,0.0006155,3825,0.0015300000000000001,16135,0.0021455000000000003
124,2026-07-18 20:05:27,gpt-5-nano,3686,0.0001843,2210,0.0008840000000000001,5896,0.0010683000000000001
125,2026-07-18 20:05:36,gpt-5-nano,3684,0.00018420000000000003,1336,0.0005344,5020,0.0007186
126,2026-07-18 20:06:04,gpt-5-nano,9841,0.0004920500000000001,2908,0.0011632,12749,0.00165525
127,2026-07-18 20:06:13,gpt-5-nano,3702,0.0001851,1400,0.0005600000000000001,5102,0.0007451000000000001
128,2026-07-18 20:06:24,gpt-5-nano,3723,0.00018615000000000003,1744,0.0006976,5467,0.0008837500000000001
129,2026-07-18 20:06:30,gpt-5-nano,3671,0.00018355,966,0.0003864,4637,0.0005699500000000001
130,2026-07-18 20:06:39,gpt-5-nano,3673,0.00018365000000000002,1152,0.00046080000000000003,4825,0.0006444500000000001
131,2026-07-18 20:06:47,gpt-5-nano,3671,0.00018355,1138,0.0004552,4809,0.00063875
132,2026-07-18 20:07:46,gpt-5-nano,8025,0.00040124999999999997,10313,0.0041252,18338,0.00452645
133,2026-07-18 20:08:45,gpt-5-nano,4634,0.00023170000000000002,9439,0.0037756,14073,0.0040073
134,2026-07-18 20:09:45,gpt-5-nano,4412,0.00022060000000000002,9737,0.0038948000000000003,14149,0.0041154
135,2026-07-18 20:10:11,gpt-5-nano,5047,0.00025235000000000004,3717,0.0014868,8764,0.00173915
136,2026-07-18 20:10:21,gpt-5-nano,4369,0.00021845,1453,0.0005812,5822,0.0007996500000000001
137,2026-07-18 20:10:34,gpt-5-nano,4381,0.00021905000000000004,2255,0.000902,6636,0.0011210500000000002
138,2026-07-18 20:10:54,gpt-5-nano,4364,0.0002182,3398,0.0013592,7762,0.0015774
139,2026-07-18 20:11:00,gpt-5-nano,4338,0.00021690000000000001,809,0.00032360000000000006,5147,0.0005405000000000001
140,2026-07-18 20:11:12,gpt-5-nano,4367,0.00021835000000000002,2070,0.000828,6437,0.00104635
141,2026-07-18 20:11:22,gpt-5-nano,4355,0.00021775000000000003,1448,0.0005792000000000001,5803,0.0007969500000000002
142,2026-07-18 20:11:50,gpt-5-nano,11796,0.0005898,3319,0.0013276,15115,0.0019174
143,2026-07-18 20:12:13,gpt-5-nano,12216,0.0006108,1987,0.0007948,14203,0.0014056
144,2026-07-18 20:12:22,gpt-5-nano,4373,0.00021865000000000003,1485,0.000594,5858,0.00081265
145,2026-07-18 20:12:30,gpt-5-nano,4371,0.00021855,1360,0.0005440000000000001,5731,0.0007625500000000001
146,2026-07-18 20:12:51,gpt-5-nano,4367,0.00021835000000000002,3870,0.0015480000000000001,8237,0.00176635
147,2026-07-18 20:13:03,gpt-5-nano,4389,0.00021945,1840,0.0007360000000000001,6229,0.00095545
148,2026-07-18 20:13:14,gpt-5-nano,4410,0.0002205,1590,0.0006360000000000001,6000,0.0008565000000000001
149,2026-07-18 20:13:45,gpt-5-nano,13276,0.0006638,3388,0.0013552,16664,0.002019
150,2026-07-18 20:13:54,gpt-5-nano,4360,0.000218,1291,0.0005164000000000001,5651,0.0007344000000000001
151,2026-07-18 20:14:10,gpt-5-nano,4358,0.0002179,2312,0.0009247999999999999,6670,0.0011427
152,2026-07-18 20:14:34,gpt-5-nano,4298,0.0002149,3598,0.0014392,7896,0.0016541000000000001
SUMMARIZED,-,-,748950,0.037447500000000015,452678,0.1810712000000001,1201628,0.21851869999999998
