Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
97,2026-07-20 07:14:52,gpt-5.4,5081,0.012702499999999999,48,0.00072,5129,0.013422499999999999
98,2026-07-20 07:15:05,gpt-5.4,1190,0.002975,585,0.008775,1775,0.01175
99,2026-07-20 07:15:14,gpt-5.4,1610,0.004025,541,0.008115,2151,0.012140000000000001
100,2026-07-20 07:16:51,gpt-5.4,12862,0.032155,501,0.007515000000000001,13363,0.039670000000000004
101,2026-07-20 07:16:53,gpt-5.4,4862,0.012155,75,0.001125,4937,0.013279999999999998
102,2026-07-20 07:16:55,gpt-5.4,4849,0.0121225,66,0.00099,4915,0.0131125
103,2026-07-20 07:16:57,gpt-5.4,4864,0.01216,58,0.00087,4922,0.01303
104,2026-07-20 07:16:59,gpt-5.4,4846,0.012114999999999999,65,0.000975,4911,0.01309
105,2026-07-20 07:17:01,gpt-5.4,4848,0.012119999999999999,58,0.00087,4906,0.012989999999999998
106,2026-07-20 07:17:03,gpt-5.4,4847,0.0121175,66,0.00099,4913,0.0131075
107,2026-07-20 07:17:05,gpt-5.4,4845,0.012112500000000002,72,0.00108,4917,0.013192500000000001
108,2026-07-20 07:17:06,gpt-5.4,4839,0.0120975,51,0.000765,4890,0.0128625
109,2026-07-20 07:17:08,gpt-5.4,4846,0.012114999999999999,46,0.00069,4892,0.012804999999999999
110,2026-07-20 07:17:10,gpt-5.4,4852,0.012130000000000002,55,0.000825,4907,0.012955000000000001
111,2026-07-20 07:17:12,gpt-5.4,4846,0.012114999999999999,52,0.00078,4898,0.012894999999999998
112,2026-07-20 07:17:13,gpt-5.4,4836,0.01209,56,0.00084,4892,0.01293
113,2026-07-20 07:17:15,gpt-5.4,4844,0.012110000000000001,71,0.001065,4915,0.013175000000000001
114,2026-07-20 07:17:17,gpt-5.4,4840,0.0121,49,0.000735,4889,0.012835
115,2026-07-20 07:17:18,gpt-5.4,4872,0.01218,76,0.00114,4948,0.01332
116,2026-07-20 07:17:20,gpt-5.4,4847,0.0121175,54,0.00081,4901,0.0129275
117,2026-07-20 07:17:22,gpt-5.4,4849,0.0121225,63,0.000945,4912,0.0130675
118,2026-07-20 07:17:24,gpt-5.4,4852,0.012130000000000002,77,0.001155,4929,0.013285000000000002
119,2026-07-20 07:17:26,gpt-5.4,4857,0.0121425,69,0.001035,4926,0.0131775
120,2026-07-20 07:17:28,gpt-5.4,4840,0.0121,54,0.00081,4894,0.01291
121,2026-07-20 07:17:29,gpt-5.4,4846,0.012114999999999999,65,0.000975,4911,0.01309
122,2026-07-20 07:18:32,gpt-5.4,24017,0.0600425,7675,0.115125,31692,0.1751675
123,2026-07-20 07:19:27,gpt-5.4,23585,0.058962499999999994,7563,0.113445,31148,0.1724075
124,2026-07-20 07:19:47,gpt-5.4,7885,0.0197125,256,0.0038399999999999997,8141,0.0235525
125,2026-07-20 07:19:49,gpt-5.4,7396,0.01849,76,0.00114,7472,0.019629999999999998
126,2026-07-20 07:19:51,gpt-5.4,7383,0.018457499999999998,69,0.001035,7452,0.0194925
127,2026-07-20 07:19:53,gpt-5.4,7398,0.018495,64,0.0009599999999999999,7462,0.019455
128,2026-07-20 07:19:55,gpt-5.4,7380,0.01845,65,0.000975,7445,0.019425
129,2026-07-20 07:20:05,gpt-5.4,17678,0.044195,143,0.002145,17821,0.04634
130,2026-07-20 07:20:16,gpt-5.4,17026,0.042565,111,0.001665,17137,0.04423
131,2026-07-20 07:20:18,gpt-5.4,7379,0.0184475,70,0.00105,7449,0.019497499999999997
132,2026-07-20 07:20:20,gpt-5.4,7373,0.0184325,74,0.0011099999999999999,7447,0.0195425
133,2026-07-20 07:20:21,gpt-5.4,7380,0.01845,61,0.000915,7441,0.019365
134,2026-07-20 07:20:23,gpt-5.4,7386,0.018465000000000002,49,0.000735,7435,0.019200000000000002
135,2026-07-20 07:20:25,gpt-5.4,7380,0.01845,80,0.0012000000000000001,7460,0.01965
136,2026-07-20 07:20:36,gpt-5.4,15812,0.039529999999999996,138,0.00207,15950,0.0416
137,2026-07-20 07:20:47,gpt-5.4,16690,0.041725,130,0.00195,16820,0.043675
138,2026-07-20 07:20:49,gpt-5.4,7374,0.018435,53,0.000795,7427,0.01923
139,2026-07-20 07:20:50,gpt-5.4,7406,0.018515,90,0.00135,7496,0.019865
140,2026-07-20 07:20:53,gpt-5.4,7381,0.0184525,84,0.0012599999999999998,7465,0.0197125
141,2026-07-20 07:20:55,gpt-5.4,7383,0.018457499999999998,73,0.001095,7456,0.019552499999999997
142,2026-07-20 07:20:57,gpt-5.4,7386,0.018465000000000002,66,0.00099,7452,0.019455000000000004
143,2026-07-20 07:20:59,gpt-5.4,7391,0.0184775,66,0.00099,7457,0.019467500000000002
144,2026-07-20 07:21:01,gpt-5.4,7374,0.018435,74,0.0011099999999999999,7448,0.019545
145,2026-07-20 07:21:03,gpt-5.4,7380,0.01845,64,0.0009599999999999999,7444,0.01941
146,2026-07-20 07:22:05,gpt-5.4,52267,0.1306675,7342,0.11012999999999999,59609,0.2407975
147,2026-07-20 07:22:53,gpt-5.4,22938,0.057345,7129,0.106935,30067,0.16428
148,2026-07-20 07:23:02,gpt-5.4,7140,0.017849999999999998,215,0.003225,7355,0.021074999999999997
149,2026-07-20 07:23:04,gpt-5.4,6651,0.0166275,84,0.0012599999999999998,6735,0.0178875
150,2026-07-20 07:23:15,gpt-5.4,15157,0.0378925,129,0.0019349999999999999,15286,0.0398275
151,2026-07-20 07:23:17,gpt-5.4,6653,0.0166325,78,0.00117,6731,0.017802500000000002
152,2026-07-20 07:23:19,gpt-5.4,6635,0.0165875,58,0.00087,6693,0.0174575
153,2026-07-20 07:23:29,gpt-5.4,15795,0.0394875,128,0.0019199999999999998,15923,0.0414075
154,2026-07-20 07:23:31,gpt-5.4,6636,0.01659,59,0.0008849999999999999,6695,0.017475
155,2026-07-20 07:23:34,gpt-5.4,6634,0.016585,68,0.00102,6702,0.017605
156,2026-07-20 07:23:36,gpt-5.4,6628,0.01657,76,0.00114,6704,0.01771
157,2026-07-20 07:23:37,gpt-5.4,6635,0.0165875,59,0.0008849999999999999,6694,0.017472500000000002
158,2026-07-20 07:23:48,gpt-5.4,15091,0.0377275,102,0.00153,15193,0.039257499999999994
159,2026-07-20 07:23:49,gpt-5.4,6635,0.0165875,52,0.00078,6687,0.0173675
160,2026-07-20 07:23:51,gpt-5.4,6625,0.0165625,54,0.00081,6679,0.0173725
161,2026-07-20 07:23:53,gpt-5.4,6633,0.0165825,71,0.001065,6704,0.0176475
162,2026-07-20 07:23:55,gpt-5.4,6629,0.0165725,68,0.00102,6697,0.0175925
163,2026-07-20 07:24:06,gpt-5.4,15205,0.0380125,141,0.002115,15346,0.040127499999999997
164,2026-07-20 07:24:08,gpt-5.4,6636,0.01659,52,0.00078,6688,0.01737
165,2026-07-20 07:24:10,gpt-5.4,6638,0.016595,68,0.00102,6706,0.017615
166,2026-07-20 07:24:11,gpt-5.4,6641,0.0166025,63,0.000945,6704,0.0175475
167,2026-07-20 07:24:13,gpt-5.4,6646,0.016615,62,0.00093,6708,0.017545
168,2026-07-20 07:24:15,gpt-5.4,6629,0.0165725,74,0.0011099999999999999,6703,0.0176825
169,2026-07-20 07:24:17,gpt-5.4,6635,0.0165875,54,0.00081,6689,0.017397500000000003
170,2026-07-20 07:24:28,gpt-5.4,4799,0.011997500000000001,1422,0.021330000000000002,6221,0.0333275
SUMMARIZED,-,-,1480145,3.7003624999999998,87011,1.3051650000000001,1567156,5.005527500000001
