Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
71,2026-07-24 09:13:36,gpt-5.4-mini,52802,0.0396015,2838,0.012771,55640,0.052372499999999995
72,2026-07-24 09:13:59,gpt-5.4-mini,8434,0.0063255,2412,0.010854,10846,0.0171795
73,2026-07-24 09:14:25,gpt-5.4-mini,12690,0.0095175,242,0.001089,12932,0.0106065
74,2026-07-24 09:14:26,gpt-5.4-mini,4384,0.003288,77,0.0003465,4461,0.0036345
75,2026-07-24 09:14:28,gpt-5.4-mini,4367,0.0032752500000000004,61,0.0002745,4428,0.0035497500000000004
76,2026-07-24 09:14:29,gpt-5.4-mini,4371,0.00327825,59,0.0002655,4430,0.00354375
77,2026-07-24 09:14:31,gpt-5.4-mini,4372,0.003279,73,0.0003285,4445,0.0036074999999999996
78,2026-07-24 09:14:32,gpt-5.4-mini,4379,0.00328425,66,0.000297,4445,0.00358125
79,2026-07-24 09:14:33,gpt-5.4-mini,4375,0.0032812500000000003,66,0.000297,4441,0.0035782500000000003
80,2026-07-24 09:14:35,gpt-5.4-mini,4372,0.003279,62,0.000279,4434,0.003558
81,2026-07-24 09:14:36,gpt-5.4-mini,4380,0.003285,64,0.000288,4444,0.0035730000000000002
82,2026-07-24 09:14:38,gpt-5.4-mini,4370,0.0032775,69,0.0003105,4439,0.003588
83,2026-07-24 09:14:42,gpt-5.4-mini,4372,0.003279,52,0.000234,4424,0.0035129999999999996
84,2026-07-24 09:14:44,gpt-5.4-mini,4372,0.003279,63,0.0002835,4435,0.0035624999999999997
85,2026-07-24 09:14:45,gpt-5.4-mini,4369,0.0032767499999999997,63,0.0002835,4432,0.0035602499999999996
86,2026-07-24 09:14:48,gpt-5.4-mini,4371,0.00327825,59,0.0002655,4430,0.00354375
87,2026-07-24 09:14:49,gpt-5.4-mini,4370,0.0032775,52,0.000234,4422,0.0035115
88,2026-07-24 09:15:35,gpt-5.4-mini,52605,0.039453749999999996,4041,0.018184500000000003,56646,0.05763825
89,2026-07-24 09:16:12,gpt-5.4-mini,24346,0.018259499999999998,3544,0.015948,27890,0.0342075
90,2026-07-24 09:16:50,gpt-5.4-mini,19487,0.01461525,3436,0.015462,22923,0.03007725
91,2026-07-24 09:17:03,gpt-5.4-mini,6971,0.00522825,187,0.0008415,7158,0.0060697500000000005
92,2026-07-24 09:17:05,gpt-5.4-mini,6721,0.00504075,82,0.000369,6803,0.0054097500000000005
93,2026-07-24 09:17:06,gpt-5.4-mini,6704,0.0050279999999999995,68,0.000306,6772,0.005333999999999999
94,2026-07-24 09:17:08,gpt-5.4-mini,6708,0.005031000000000001,87,0.00039150000000000003,6795,0.005422500000000001
95,2026-07-24 09:17:09,gpt-5.4-mini,6709,0.00503175,80,0.00036,6789,0.00539175
96,2026-07-24 09:17:11,gpt-5.4-mini,6716,0.005037,52,0.000234,6768,0.005271
97,2026-07-24 09:17:12,gpt-5.4-mini,6712,0.005034,64,0.000288,6776,0.005322
98,2026-07-24 09:17:14,gpt-5.4-mini,6709,0.00503175,59,0.0002655,6768,0.00529725
99,2026-07-24 09:17:16,gpt-5.4-mini,6717,0.00503775,79,0.00035549999999999997,6796,0.00539325
100,2026-07-24 09:17:17,gpt-5.4-mini,6707,0.00503025,72,0.000324,6779,0.00535425
101,2026-07-24 09:17:20,gpt-5.4-mini,6709,0.00503175,60,0.00027,6769,0.00530175
102,2026-07-24 09:17:22,gpt-5.4-mini,6709,0.00503175,59,0.0002655,6768,0.00529725
103,2026-07-24 09:17:23,gpt-5.4-mini,6706,0.0050295,52,0.000234,6758,0.0052635
104,2026-07-24 09:17:24,gpt-5.4-mini,6708,0.005031000000000001,55,0.0002475,6763,0.005278500000000001
105,2026-07-24 09:17:26,gpt-5.4-mini,6707,0.00503025,74,0.00033299999999999996,6781,0.00536325
106,2026-07-24 09:18:35,gpt-5.4-mini,142131,0.10659825,2711,0.012199499999999999,144842,0.11879775000000001
107,2026-07-24 09:18:57,gpt-5.4-mini,9989,0.00749175,2160,0.00972,12149,0.017211749999999998
108,2026-07-24 09:19:07,gpt-5.4-mini,4744,0.003558,158,0.0007109999999999999,4902,0.004269
109,2026-07-24 09:19:08,gpt-5.4-mini,4494,0.0033705,62,0.000279,4556,0.0036495
110,2026-07-24 09:19:09,gpt-5.4-mini,4477,0.00335775,57,0.0002565,4534,0.0036142500000000003
111,2026-07-24 09:19:11,gpt-5.4-mini,4481,0.00336075,68,0.000306,4549,0.00366675
112,2026-07-24 09:19:12,gpt-5.4-mini,4482,0.0033615,87,0.00039150000000000003,4569,0.003753
113,2026-07-24 09:19:14,gpt-5.4-mini,4489,0.00336675,73,0.0003285,4562,0.0036952499999999998
114,2026-07-24 09:19:15,gpt-5.4-mini,4485,0.0033637500000000004,85,0.00038250000000000003,4570,0.0037462500000000004
115,2026-07-24 09:19:17,gpt-5.4-mini,4482,0.0033615,57,0.0002565,4539,0.0036179999999999997
116,2026-07-24 09:19:18,gpt-5.4-mini,4490,0.0033675,65,0.00029249999999999995,4555,0.0036599999999999996
117,2026-07-24 09:19:19,gpt-5.4-mini,4480,0.0033599999999999997,58,0.000261,4538,0.0036209999999999997
118,2026-07-24 09:19:21,gpt-5.4-mini,4482,0.0033615,67,0.0003015,4549,0.003663
119,2026-07-24 09:19:22,gpt-5.4-mini,4482,0.0033615,53,0.0002385,4535,0.0036
120,2026-07-24 09:19:23,gpt-5.4-mini,4479,0.0033592500000000003,49,0.0002205,4528,0.0035797500000000005
121,2026-07-24 09:19:25,gpt-5.4-mini,4481,0.00336075,53,0.0002385,4534,0.00359925
122,2026-07-24 09:19:26,gpt-5.4-mini,4480,0.0033599999999999997,87,0.00039150000000000003,4567,0.0037514999999999996
123,2026-07-24 09:19:52,gpt-5.4-mini,12401,0.00930075,864,0.003888,13265,0.013188749999999999
124,2026-07-24 09:20:04,gpt-5.4-mini,9082,0.0068115,618,0.0027809999999999996,9700,0.0095925
125,2026-07-24 09:20:16,gpt-5.4-mini,5007,0.00375525,205,0.0009224999999999999,5212,0.00467775
126,2026-07-24 09:20:18,gpt-5.4-mini,4486,0.0033645000000000003,85,0.00038250000000000003,4571,0.0037470000000000003
127,2026-07-24 09:20:20,gpt-5.4-mini,4508,0.003381,80,0.00036,4588,0.003741
128,2026-07-24 09:20:21,gpt-5.4-mini,4501,0.00337575,75,0.00033749999999999996,4576,0.00371325
129,2026-07-24 09:20:25,gpt-5.4-mini,4497,0.00337275,90,0.00040500000000000003,4587,0.00377775
130,2026-07-24 09:20:27,gpt-5.4-mini,4508,0.003381,70,0.00031499999999999996,4578,0.0036959999999999996
131,2026-07-24 09:20:28,gpt-5.4-mini,4508,0.003381,81,0.0003645,4589,0.0037454999999999997
132,2026-07-24 09:20:30,gpt-5.4-mini,4488,0.003366,60,0.00027,4548,0.003636
133,2026-07-24 09:20:41,gpt-5.4-mini,11724,0.008793,139,0.0006255,11863,0.0094185
134,2026-07-24 09:20:42,gpt-5.4-mini,4483,0.00336225,62,0.000279,4545,0.00364125
135,2026-07-24 09:20:44,gpt-5.4-mini,4515,0.00338625,67,0.0003015,4582,0.00368775
136,2026-07-24 09:20:45,gpt-5.4-mini,4514,0.0033854999999999996,89,0.0004005,4603,0.0037859999999999994
137,2026-07-24 09:20:46,gpt-5.4-mini,4488,0.003366,57,0.0002565,4545,0.0036225
138,2026-07-24 09:20:48,gpt-5.4-mini,4495,0.00337125,75,0.00033749999999999996,4570,0.0037087500000000002
139,2026-07-24 09:21:36,gpt-5.4-mini,75441,0.05658075,3636,0.016361999999999998,79077,0.07294275
140,2026-07-24 09:22:10,gpt-5.4-mini,17356,0.013017,2733,0.0122985,20089,0.0253155
141,2026-07-24 09:22:27,gpt-5.4-mini,12626,0.0094695,235,0.0010575,12861,0.010527
142,2026-07-24 09:22:28,gpt-5.4-mini,4725,0.00354375,54,0.000243,4779,0.00378675
143,2026-07-24 09:22:29,gpt-5.4-mini,4747,0.00356025,61,0.0002745,4808,0.00383475
144,2026-07-24 09:22:31,gpt-5.4-mini,4740,0.003555,59,0.0002655,4799,0.0038205
145,2026-07-24 09:22:32,gpt-5.4-mini,4736,0.0035519999999999996,60,0.00027,4796,0.0038219999999999994
146,2026-07-24 09:22:34,gpt-5.4-mini,4747,0.00356025,69,0.0003105,4816,0.00387075
147,2026-07-24 09:22:35,gpt-5.4-mini,4747,0.00356025,58,0.000261,4805,0.00382125
148,2026-07-24 09:22:37,gpt-5.4-mini,4727,0.0035452500000000002,72,0.000324,4799,0.0038692500000000003
149,2026-07-24 09:22:40,gpt-5.4-mini,4747,0.00356025,83,0.00037349999999999997,4830,0.00393375
150,2026-07-24 09:22:41,gpt-5.4-mini,4722,0.0035414999999999995,66,0.000297,4788,0.0038384999999999995
151,2026-07-24 09:22:43,gpt-5.4-mini,4754,0.0035655,62,0.000279,4816,0.0038445000000000003
152,2026-07-24 09:22:45,gpt-5.4-mini,4753,0.00356475,65,0.00029249999999999995,4818,0.00385725
153,2026-07-24 09:22:46,gpt-5.4-mini,4727,0.0035452500000000002,51,0.0002295,4778,0.0037747500000000003
154,2026-07-24 09:22:47,gpt-5.4-mini,4734,0.0035505000000000003,54,0.000243,4788,0.0037935000000000004
155,2026-07-24 09:23:42,gpt-5.4-mini,95699,0.07177425000000001,3509,0.0157905,99208,0.08756475000000001
156,2026-07-24 09:24:11,gpt-5.4-mini,26844,0.020132999999999998,488,0.002196,27332,0.022328999999999998
157,2026-07-24 09:24:13,gpt-5.4-mini,4852,0.0036390000000000003,71,0.0003195,4923,0.0039585
158,2026-07-24 09:24:15,gpt-5.4-mini,4874,0.0036555,66,0.000297,4940,0.0039525
159,2026-07-24 09:24:16,gpt-5.4-mini,4867,0.00365025,52,0.000234,4919,0.0038842499999999997
160,2026-07-24 09:24:17,gpt-5.4-mini,4863,0.0036472500000000003,60,0.00027,4923,0.003917250000000001
161,2026-07-24 09:24:19,gpt-5.4-mini,4874,0.0036555,64,0.000288,4938,0.0039435
162,2026-07-24 09:24:21,gpt-5.4-mini,4874,0.0036555,94,0.000423,4968,0.0040785
163,2026-07-24 09:24:23,gpt-5.4-mini,4854,0.0036404999999999996,56,0.000252,4910,0.0038924999999999997
164,2026-07-24 09:24:24,gpt-5.4-mini,4874,0.0036555,80,0.00036,4954,0.0040155
165,2026-07-24 09:24:25,gpt-5.4-mini,4849,0.0036367500000000002,58,0.000261,4907,0.00389775
166,2026-07-24 09:24:27,gpt-5.4-mini,4881,0.00366075,75,0.00033749999999999996,4956,0.00399825
167,2026-07-24 09:24:30,gpt-5.4-mini,4880,0.00366,80,0.00036,4960,0.00402
168,2026-07-24 09:24:31,gpt-5.4-mini,4854,0.0036404999999999996,62,0.000279,4916,0.003919499999999999
169,2026-07-24 09:24:33,gpt-5.4-mini,4861,0.0036457499999999997,67,0.0003015,4928,0.003947249999999999
170,2026-07-24 09:24:41,gpt-5.4-mini,4801,0.00360075,974,0.004383,5775,0.00798375
SUMMARIZED,-,-,1531527,1.1486452500000004,62400,0.28079999999999994,1593927,1.4294452500000001
